	motifs_int	motifs_str	k	M	f	t	T	indice
{17,18,730} {5} {4,5}	[{17, 18, 730}, {5}, {4, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing}	383	196	6296	1531	48978	inf
{18} {24,27} {3} {17,18}	[{18}, {24, 27}, {3}, {17, 18}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	387	194	6221	1531	48978	inf
{5,23,24,25,27} {5} {5}	[{5, 23, 24, 25, 27}, {5}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {feats_Number=Sing}	514	251	8029	1531	48978	inf
{3} {18} {24} {3}	[{3}, {18}, {24}, {3}]	{pos_NOUN} {pos_ADP} {pos_DET} {pos_NOUN}	529	401	12833	1531	48978	inf
{3} {18} {24} {5}	[{3}, {18}, {24}, {5}]	{pos_NOUN} {pos_ADP} {pos_DET} {feats_Number=Sing}	503	382	12238	1531	48978	inf
{5} {18} {24,27} {5}	[{5}, {18}, {24, 27}, {5}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Number=Sing}	520	350	11197	1531	48978	inf
{17,18} {92} {3,92}	[{17, 18}, {92}, {3, 92}]	{lemma_de,pos_ADP} {feats_Number=Plur} {pos_NOUN,feats_Number=Plur}	399	205	6575	1531	48978	inf
{26} {26} {18}	[{26}, {26}, {18}]	{feats_Gender=Fem} {feats_Gender=Fem} {pos_ADP}	418	220	7052	1531	48978	inf
{18} {5,24,26} {3,26}	[{18}, {24, 26, 5}, {26, 3}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	443	197	6324	1531	48978	inf
{5,24} {3,5} {5,11}	[{24, 5}, {3, 5}, {11, 5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing,pos_ADJ}	433	182	5830	1531	48978	inf
{24,27} {3} {17,18,730}	[{24, 27}, {3}, {17, 18, 730}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de}	459	326	10439	1531	48978	inf
{17,18} {4,5} {4,5}	[{17, 18}, {4, 5}, {4, 5}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing}	391	171	5485	1531	48978	inf
{18} {5,24} {5} {18}	[{18}, {24, 5}, {5}, {18}]	{pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_ADP}	390	203	6510	1531	48978	inf
